Row.names,GSM1069774,GSM1069775,GSM1069776,GSM1069777,GSM1069778,GSM1069779,GSM1069780,GSM1069781,GSM1069782,GSM1069783,GSM1069784,GSM1069785,GSM1069786,GSM1069787,GSM1069788,GSM1069789,GSM1069790,GSM1069791,GSM1069792,GSM1069793,GSM1069794,GSM1069795,GSM1069796,GSM1069797,GSM1069798,GSM1069799,GSM1069800,GSM1069801,GSM1069802,GSM1069803,GSM1069804,GSM1069805,GSM1069806,GSM1069807,GSM1069808,GSM1069809,GSM1069810,GSM1069811,GSM1069812,GSM1069813,GSM1069814,GSM1069815,GSM1069816,GSM1069817,GSM1069818,GSM1069819,GSM1069820,GSM1069821,GSM1069822,GSM1069823,GSM1069824,GSM1069825,GSM1069826,GSM1069827,GSM1069828,GSM1069829,GSM1069830,GSM1069831,GSM1069832,GSM1069833,GSM1069834,GSM1069835,GSM1069836,GSM1069837,GSM1069838,GSM1069839,GSM1069840,GSM1069841,GSM1069842,GSM1069843,GSM1069844,GSM1069845,GSM1069846,GSM1069847,GSM1069848,GSM1069849,GSM1069850,GSM1069851,GSM1069852,GSM1069853,GSM1069854,GSM1069855,GSM1069856,GSM1069857,GSM1069858,GSM1069859,GSM1069860,GSM1069861,GSM1069862,GSM1069863,GSM1069864,GSM1069865,GSM1069866,GSM1069867,GSM1069868,GSM1069869,GSM1069870,GSM1069871,GSM1069872,GSM1069873,GSM1069874,GSM1069875,GSM1069876,GSM1069877,GSM1069878,GSM1069879,GSM1069880,GSM1069881,GSM1069882,GSM1069883,GSM1069884,GSM1069885,GSM1069886,GSM1069887,GSM1069888,GSM1069889,GSM1069890,GSM1069891,GSM1069892,GSM1069893,GSM1069894,GSM1069895,GSM1069896,GSM1069897,GSM1069898,GSM1069899,GSM1069900,GSM1069901,GSM1069902,GSM1069903,GSM1069904,GSM1069905,GSM1069906,GSM1069907,GSM1069908,GSM1069909,GSM1069910,GSM1069911,GSM1069912,GSM1069913,GSM1069914,GSM1069915,GSM1069916,GSM1069917,GSM1069918,GSM1069919,GSM1069920,GSM1069921,GSM1069922,GSM1069923,GSM1069924,GSM1069925,GSM1069926,GSM1069927,GSM1069928,GSM1069929,GSM1069930,GSM1069931,GSM1069932,GSM1069933,GSM1069934,GSM1069935,GSM1069936,GSM1069937,GSM1069938,GSM1069939,GSM1069940,GSM1069941,GSM1069942,GSM1069943,GSM1069944,GSM1069945,GSM1069946,GSM1069947,GSM1069948,GSM1069949,GSM1069950,GSM1069951,GSM1069952,GSM1069953,GSM1069954,GSM1069955,GSM1069956,GSM1069957,GSM1069958,GSM1069959,GSM1069960,GSM1069961,GSM1069962,GSM1069963,GSM1069964,GSM1069965,GSM1069966,GSM1069967,GSM1069968,GSM1069969,GSM1069970,GSM1069971,GSM1069972,GSM1069973,GSM1069974,GSM1069975,GSM1069976,GSM1069977,GSM1069978,GSM1069979,GSM1069980,GSM1069981,GSM1069982,GSM1069983,GSM1069984,GSM1069985,GSM1069986,GSM1069987,GSM1069988,GSM1069989,GSM1069990,GSM1069991,GSM1069992,GSM1069993,GSM1069994,GSM1069995,GSM1069996,GSM1069997,GSM1069998,GSM1069999,GSM1070000,GSM1070001,GSM1070002,GSM1070003,GSM1070004,GSM1070005,GSM1070006,GSM1070007,GSM1070008,GSM1070009,GSM1070010,GSM1070011
dmr_3,0.7326746,0.24977207,0.40077877,0.38026333,0.42220688,0.19508362,0.53905106,0.9499426,0.8608265,0.3931036,0.77621365,0.55366707,0.4691286,0.2900753,0.48532104,0.37714386,0.27076626,0.6901808,1.0132656,0.8563709,0.8139019,0.5396652,0.8222132,0.75808144,0.8124914,0.92798615,1.1686811,0.56870174,0.49735832,0.46205807,0.80540085,0.6952448,0.6286297,0.16671371,0.75893116,0.45850563,0.59951115,0.19032001,0.68804836,0.5864496,0.42153835,0.5610256,0.80586624,0.47438145,0.000957,0.28923512,0.41509628,0.32529163,0.43603706,0.5533161,0.21445656,1.1677704,0.38299847,0.54804325,0.45400524,0.8857641,1.2902584,1.105525,1.5100584,1.0684891,1.0108604,0.97948265,1.0216494,1.2919979,0.977911,1.0214567,1.0110884,1.6634102,1.293994,0.9971218,1.2777472,1.6872072,1.1772022,1.4171581,1.3034401,1.2051735,1.0837278,1.3048773,1.3544025,1.1267004,1.0380602,1.407299,0.8699341,1.2341099,1.4224768,1.1577139,0.4125681,1.087987,3.1980038,3.252533,3.9452877,3.226018,1.2417927,1.1721077,0.46540546,1.3251352,3.421404,3.4893427,3.534545,3.6107292,0.92915916,1.0714865,1.3908157,1.2670383,2.8530855,3.5141592,3.467412,3.545989,0.5668974,0.7956457,0.7957487,0.64476204,3.325163,2.6606112,3.3949404,3.2566853,0.6184845,0.74932766,0.86891365,0.9796181,-0.6073351,-0.5201721,-0.86608124,-0.05645752,-0.64466476,-0.235075,-0.14416313,0.062849045,0.0375309,-0.4050913,-0.28991604,-0.15611458,-0.20562363,0.21637535,0.35953045,-0.09316254,0.20196152,0.61290836,0.3034525,0.30616188,0.22647,0.03441906,0.05722332,0.25173473,0.85107136,1.0618277,1.5181227,1.7450962,1.3550577,1.4359913,1.1129217,1.1875811,0.689744,0.19592094,0.04066372,0.63661385,-0.017433167,-0.009646416,0.12852573,0.60367966,0.812809,0.1376772,2.9917383,2.9277077,2.4462128,2.843604,2.5486107,2.2938766,2.5718985,2.478549,2.5488634,2.806469,3.5638628,2.2665567,2.2002773,2.3519497,2.219267,2.7342978,2.869296,2.9515524,2.6498518,3.1182413,2.4791775,2.2012043,2.4286175,2.0632992,0.44307518,0.5903683,0.5609932,0.69113827,0.14792633,0.18068027,0.4374361,0.63400936,0.75708103,0.87093544,0.6500349,0.8324356,0.073078156,0.6006355,1.0030107,1.0605373,1.2245045,1.4376688,1.9003563,0.7085266,0.55044556,1.0309668,1.6292868,0.9781265,1.5658484,1.7763119,0.42833996,0.68959236,0.7918539,0.7667093,0.44657516,0.98309326,0.6776085,0.51379776,0.17280006,0.003544807,0.13531017,0.11181545,2.7228785,2.6858406,2.8097544,2.4643269,2.7182503,2.571045,0.4210148,0.84320545,0.99140835,0.98797035,-0.1947813,0.21218014,0.3309965,0.47481537
dmr_31a,-0.24255943,-0.65551376,-0.5974436,-0.90049076,-0.41483116,-0.8053589,-0.51763344,-0.2233162,-0.13634682,-0.65190125,-0.2949772,-0.67475224,-0.51092625,-0.6697712,-0.6375303,-0.9534235,-0.8793888,-0.4762125,-0.10376167,-0.22445393,-0.46301937,-0.79517365,-0.56929684,-0.7067356,-0.189538,-0.1363926,0.040127754,-0.6577854,-0.8151741,-0.80959606,-0.5552473,-0.7901659,-0.22171783,-0.7111473,-0.12300968,-0.38084984,-0.33497143,-0.80323315,-0.29610157,-0.49983788,-0.3928213,-0.19785023,-0.029297829,-0.41191292,-0.9770365,-0.6374521,-0.5927124,-0.6761217,-0.57480526,-0.5441942,-0.6976366,0.15070724,-0.77222633,-0.6696243,-0.78232574,-0.36633015,0.004414558,-0.12475109,0.2856102,-0.20298481,-0.35602283,-0.41749,-0.3540268,-0.14388275,-0.5275068,-0.58542347,-0.5910864,-0.1221447,-0.8874779,-1.0311813,-0.77197933,-0.5202732,-0.25340557,-0.1898737,-0.28882027,-0.50221634,-0.8332224,-0.6125994,-0.59320164,-0.8658533,-0.36022282,-0.036769867,-0.34363842,-0.023884773,-0.48560238,-0.6768036,-0.77856255,-0.2513876,-0.54021835,-0.5988817,0.001806259,-0.699873,-0.83266544,-0.82937527,-1.4990482,-0.69865036,-0.40495682,-0.31631565,-0.26862717,-0.28563023,-0.96932507,-0.7758837,-0.6869335,-0.67143345,-0.8319855,-0.22980309,-0.475811,-0.3461485,-0.92518234,-0.76567554,-0.8490305,-0.98378086,-0.34522152,-0.85878086,-0.43476772,-0.58859825,-0.76263714,-0.55231667,-0.44573402,-0.36898804,-0.3187952,-0.2298832,-0.66784954,0.035337448,-1.1846542,-0.8671217,-0.7932215,-0.8338289,-0.63212395,-0.2195816,-0.030827522,0.108065605,-0.000104,-0.48234463,-0.26438904,-0.8060036,-0.6978178,-0.2129364,-0.5336628,-0.94218636,-0.68521595,-0.89473915,-0.83544636,-0.74212456,-0.69758415,-0.24497223,-0.073926926,0.16764927,-0.23130417,-0.08732033,-0.42395973,-0.36262703,-0.15632248,-0.16542053,-0.2879734,0.23195744,-0.6409607,-0.66743755,-0.47264862,-0.12725067,-0.12599468,-0.83189774,-0.80938816,-0.61008453,-1.0961704,-0.84221935,-1.1094971,-1.4028082,-1.1678305,-1.261035,-0.74058247,-0.58576965,0.28592587,-1.2430658,-1.2518854,-1.0627384,-1.3001261,-0.8489151,-0.4055586,-0.28890324,-0.58792686,-0.026024818,-0.8973894,-1.1368246,-1.0003633,-1.4205103,-0.7857218,-0.9459257,-0.5813379,-0.6248503,-1.1931124,-1.3036089,-1.0106049,-1.0462017,-0.66274357,-0.49150658,-0.6845217,-0.59163094,-1.5096188,-1.0137501,-0.5805521,-0.64393425,-0.7612276,-0.5722046,-0.23259354,-0.77799225,-0.9303274,-0.4905758,-0.2655239,-0.81749344,-0.29154682,-0.1803236,-0.8164463,-0.55803967,-0.5664301,-0.7136383,-0.4234352,-0.003447533,-0.2993431,-0.64520645,-0.6674566,-0.7883053,-0.6246433,-0.72720337,-0.6801367,-0.5668545,-0.61355686,-0.91717434,-0.7739048,-0.997509,-0.34541702,0.08246136,-0.000979,-0.118186,-0.71051884,-0.28465748,-0.19445992,0.043697357
dmr_6,0.57780075,0.104932785,0.23270226,0.24320698,-0.000781,-0.24266338,0.12334061,0.52910614,0.8798542,0.4441576,0.87072945,0.60827065,0.50667953,0.33520794,0.50423145,0.4035797,0.0650444,0.43403435,0.7560997,0.64135647,0.5820904,0.26877213,0.56397724,0.514658,0.70877934,0.77472305,0.9958792,0.4543991,0.32729626,0.28377724,0.6433649,0.5606003,0.17132282,-0.29632473,0.307868,0.06161785,0.10152912,-0.3117218,0.23677158,0.17233467,-0.10369015,-0.027518272,0.26674747,-0.038648605,-0.558321,-0.28840446,-0.11945915,-0.17613506,-0.001625061,0.120759964,-0.22343826,0.73663616,-0.07976055,0.089030266,-0.02061081,0.47743893,1.06458,0.8847332,1.3073244,0.87961006,0.7950058,0.74671173,0.8147087,1.1007566,0.75609016,0.801672,0.82782555,1.4610758,1.0106926,0.69880676,1.0220652,1.4149113,0.92865944,1.0457125,1.035387,0.90554523,0.7305622,0.9335604,1.0185223,0.80488586,0.73859787,0.9441929,0.38448906,0.8070259,0.9952965,0.7182274,-0.08613777,0.72173023,2.775548,2.8292837,3.5488787,2.863038,1.0448761,1.013937,0.34692955,1.2129192,2.941782,3.0419693,3.0785885,3.1560812,0.7146902,0.8204613,1.1440983,1.0268726,2.632721,3.161292,3.1651688,3.2622776,0.15591145,0.38096523,0.40455532,0.2994938,2.8565702,2.2681484,2.9955387,2.84052,0.19204903,0.2431221,0.4312334,0.5577383,-1.044857,-0.9560375,-1.2912455,-0.5156765,-0.6195965,-0.21958542,-0.08853531,0.10357094,-0.0256567,-0.97245693,-0.8892298,-0.7020216,-0.777524,0.13202095,0.30834007,-0.13725853,-0.024421692,0.3573799,0.04379654,0.09892845,-0.3137598,-0.5376911,-0.4764433,-0.29496765,0.6271534,0.8510237,1.2272291,1.4528027,1.1036873,1.2121649,0.8687525,0.9317465,0.3077774,-0.17484379,-0.21788502,0.2730589,-0.41282368,-0.39784336,-0.25162315,0.2516222,0.549695,-0.108709335,2.6440058,2.5632725,2.0931377,2.5342388,2.158845,1.8865623,2.2510414,2.2056265,2.3885336,2.6115503,3.4286432,2.1571922,2.0266495,2.1362352,2.0353918,2.5521202,2.6224575,2.7096052,2.3947039,2.9768896,2.182104,1.8934278,2.149622,1.8744135,0.24143982,0.31853676,0.342556,0.5193567,0.11059475,0.11892891,0.3655882,0.61856747,0.3907938,0.47683048,0.33570004,0.5353975,-0.029689789,0.46360874,0.8614254,0.9280367,1.1711073,1.3830318,1.8044586,0.30881596,0.17481327,0.6400728,1.4108067,0.77737045,1.3670511,1.5856953,-0.10695839,0.15608597,0.26711082,0.19171524,0.37200737,0.8510008,0.56585026,0.4019451,-0.19733715,-0.36609077,-0.22714233,-0.2399292,2.4556408,2.6204777,2.7478018,2.223072,2.5011015,2.4110937,0.19555187,0.63349724,0.7479601,0.7501993,-0.70022583,-0.32472038,-0.20640469,-0.102511406
ebv-miR-BART13,-4.4695325,-5.209572,-4.9528084,-4.892073,-5.139127,-5.7439585,-5.0717773,-4.9254313,-4.5029125,-5.0011973,-4.8942423,-5.3545556,-4.853177,-5.316628,-5.336862,-5.498976,-6.173825,-5.6524944,-4.7387176,-5.7221794,-5.008517,-5.8246355,-5.4154277,-5.807047,-4.8272605,-4.7274523,-5.2108116,-4.9032764,-5.325843,-5.6873,-4.994006,-5.410886,-5.112941,-5.3226147,-4.7694964,-5.457454,-5.029207,-5.331251,-5.3468585,-5.385529,-5.11099,-4.779473,-5.2202625,-4.987978,-5.298515,-5.246978,-5.408058,-5.3814325,-5.0475693,-4.539632,-5.2912607,-3.722776,-5.7189145,-5.2195525,-5.380686,-3.450344,-4.020016,-4.708466,-4.464986,-4.685292,-5.2451735,-4.848284,-4.7576103,-4.2336364,-3.8169174,-4.553134,-4.0595703,-4.502244,-4.5576415,-4.5886965,-4.6712055,-4.124713,-4.6453595,-4.8943114,-4.5032554,-4.8791633,-5.7467475,-5.907081,-5.179962,-5.4975724,-4.9125566,-4.7495003,-4.9733453,-4.086828,-5.1811504,-5.110153,-5.7472115,-5.2139034,-4.151904,-4.22335,-3.617485,-4.8133984,-5.4729753,-4.8464446,-5.7674794,-5.330827,-4.935642,-4.253265,-4.5843625,-4.5027466,-6.47397,-5.719967,-6.1099343,-5.368841,-4.348082,-4.3787274,-4.655348,-3.6419725,-5.364532,-5.5563784,-5.391525,-4.4495153,-4.0531993,-4.904433,-4.171482,-4.341377,-4.750249,-4.635284,-4.1842833,-4.45876,-5.149779,-3.7369227,-5.4051986,-4.9415307,-6.312514,-5.8078837,-5.670755,-6.1691346,-5.2400546,-5.0102944,-4.8618636,-4.990933,-4.7831635,-5.720602,-4.804737,-5.331465,-5.338059,-5.0350018,-5.36288,-5.175587,-5.1879163,-5.815758,-6.0981073,-5.7793903,-5.260018,-4.2027726,-3.2270193,-3.767192,-5.378302,-4.6856604,-4.2744956,-4.640676,-4.1074877,-4.6561317,-5.160897,-4.394292,-5.3793335,-5.5776763,-4.975427,-4.485578,-4.723786,-5.1522284,-4.5583544,-4.7162824,-4.679758,-4.5059366,-5.100629,-5.4438906,-4.989931,-5.295292,-4.2526298,-3.9611964,-4.0014696,-5.6963353,-5.5314326,-4.6991773,-5.144392,-4.4738617,-4.890637,-5.0023375,-5.3563347,-4.633496,-4.5704436,-5.5158606,-5.7541604,-5.5453115,-3.8099527,-4.411978,-4.159398,-4.6946225,-4.8626738,-5.107703,-4.8687854,-4.691482,-4.3764105,-4.885304,-4.310219,-4.555161,-5.1982074,-4.431765,-4.6898704,-4.4723506,-4.0653687,-3.7100601,-3.3274097,-4.3548017,-4.7367544,-4.1602464,-4.1289597,-4.463298,-4.0636935,-4.1990614,-4.079705,-4.488396,-4.6846056,-5.0622053,-4.0289454,-4.434487,-5.234215,-5.7359366,-4.61277,-5.5145044,-5.1013803,-4.6946135,-4.1651697,-4.805171,-4.0749907,-4.1226196,-4.802387,-4.67344,-4.663603,-4.592706,-4.339199,-4.5729837,-5.651293,-4.8001423,-4.840442,-4.849285
hsa-let-7c,1.195899,0.49836636,1.0811663,-0.023958206,1.0774851,0.75356483,1.0247421,1.2571211,0.001817703,0.1425972,0.79738426,0.53027153,1.2830248,1.3309164,1.3235445,1.0412693,0.9271383,0.6668081,0.5573244,0.5142107,1.0106716,0.6616955,1.2392797,0.6712704,1.2410288,1.0423088,0.5405798,0.27332115,0.8136654,0.65673923,1.1392374,1.296833,0.48967838,0.3132801,1.1502438,0.50544643,1.0813026,1.2980146,1.3649778,1.076539,0.18818283,0.98846054,1.1211882,0.97174644,1.0038319,0.62867165,1.1433563,1.1229372,1.3896275,0.36863708,1.5718927,0.429101,0.99956703,1.0469198,1.2638264,1.3164101,1.4749708,0.41271496,0.81230354,1.3616343,0.92693233,1.2070341,1.3813467,1.1690006,0.49190235,0.50948715,-0.24110508,0.5467644,1.2424021,1.1347313,1.3668509,1.2733212,-0.4618969,0.40018082,1.3637733,1.4407558,0.6319742,0.9513588,1.3463764,0.9038944,0.36281395,0.047522545,1.7947025,0.271492,1.1526785,0.9537678,1.1253548,1.6167173,-0.08961868,1.013505,1.146553,0.4875536,1.3408804,0.96648407,0.23925018,0.96373177,-0.14340973,0.29935265,0.54786205,0.9971056,0.7016554,1.0062103,0.4619732,1.3166742,0.4829998,1.2141132,0.8648586,1.2392559,0.7418213,0.8829088,0.83965206,1.1515608,0.71544933,-0.061984062,0.7804365,1.5355072,0.91977406,1.7500896,0.99488354,1.2604246,0.48021603,0.5694332,0.7584896,0.7209854,0.44118214,0.3913641,0.8646879,0.59160423,1.0796862,0.48010063,1.2476692,0.6612692,1.0723476,1.1369743,1.4812126,1.2591801,0.9703932,1.0626564,0.5426178,0.23495293,0.7974825,0.41255283,0.48925495,1.0084429,0.33179474,-0.20058727,0.82781506,0.33120632,0.6635761,0.6376457,1.3286142,1.35643,1.3595104,0.8186598,0.5658779,1.470293,1.1370678,1.0918341,0.864439,1.2012568,-0.015142441,0.90024376,0.67767525,0.50433826,1.0885305,0.78679276,0.76073074,0.7458525,1.1562223,1.2069826,0.84091854,0.93816566,1.4066877,1.3233862,1.1009188,1.5780993,1.3970747,1.8102827,0.71473026,0.24816895,0.56271076,1.5069027,1.4647341,1.201788,0.8836794,1.6877356,0.06014633,0.79227734,0.48856735,1.9169445,1.3599529,1.0330067,1.7407761,1.003068,1.041584,1.0341415,1.04562,1.4798031,1.6767044,1.1020412,1.6992874,1.6501493,0.58085823,0.6753664,1.1495762,1.9086628,1.8235903,1.5175714,1.583231,0.024183273,1.4215794,0.9732208,1.4075918,1.7282114,1.6137486,0.82793045,1.3296471,1.0524912,0.68827534,1.1823807,1.1467543,0.9130745,0.9964342,0.92397594,2.2181368,1.342061,1.7929916,1.3039293,1.4074898,1.4203777,0.10592365,1.8097725,1.8898106,0.6962509,0.74272156,1.0061998,1.5211592,1.2396374
hsa-let-7d-5p,-0.3347416,-0.19477177,0.24998188,-0.9804354,-0.6848755,-0.7872839,-0.5644722,-0.20841217,-0.68874073,0.43214512,0.27388763,1.1495085,-0.41095066,-0.31233597,-0.57512665,-0.66769695,-0.17519093,-0.27869892,-0.019471169,0.98047733,-0.690115,-0.94137764,-0.7320938,-0.97182846,0.062755585,-0.39951515,-0.004055023,-0.4930086,-0.9767809,-0.8921013,-0.65188026,-0.652771,-0.07472038,-0.011654854,-0.19731522,-0.40663815,-0.5596533,-0.2202797,-0.5605364,-0.49632645,-0.20671368,0.18502903,0.11122036,-0.09687996,-0.8148041,-1.0289001,-0.6359701,-0.62893486,-0.16065598,0.65454483,0.34983444,-0.309309,-0.84902096,-0.5216255,-0.6125641,-0.65418243,0.4521284,-0.17309284,0.15313053,0.093276024,-0.90167904,-0.7615919,-1.2332592,-1.2631378,0.72779465,0.00143528,-0.30743217,-0.3133564,-0.9398813,-0.6300659,-0.19624043,-0.5681219,-1.2166414,-0.037703514,0.40801907,0.36846542,-1.1518059,-0.7640877,-0.4394722,-0.76869965,0.41561222,-1.2685156,0.82642937,-0.31431198,-0.38752937,-0.3076496,-0.6705017,-0.44146442,-1.1251192,-0.6449032,0.54910946,-0.22415066,-0.32418442,-0.4627247,-1.214035,-0.59137726,0.01602745,0.6513643,0.135499,0.6129389,-1.0690317,-0.6809597,-1.304532,-0.42188072,-1.2911663,-0.29970264,0.71519375,-0.73772526,-0.8174896,-0.87849426,-0.8537159,-0.6299019,-0.7126465,0.39168453,0.16134548,0.6498413,-0.5678129,-0.1313963,-0.54452705,-0.4759016,0.084801674,0.10849476,-0.4839306,0.38670063,-1.37115,-0.9495983,-0.84138775,-0.9961214,-0.7006626,-0.13808727,0.4275627,0.4242983,0.25660992,-0.28672886,-0.44593048,0.522645,-0.39026165,-0.2394762,-0.009443283,0.11193371,-1.075222,-1.287241,-1.1164045,-0.7257414,-0.40465832,-0.7949505,-0.7424097,-0.52115345,-0.40102482,-1.0678596,-0.9322481,-0.66070175,0.17932701,0.29076195,0.53389263,0.10175419,-0.6975565,-0.8407984,-0.7633486,-0.48374462,-0.57482624,-0.54291534,-0.6086006,-0.39513016,-0.94530296,-0.39928246,-1.2540474,-1.1088991,-0.8001919,-0.78962135,0.7666769,-0.6714735,1.0047274,0.19274235,-0.5160599,-0.413064,-0.54884624,-0.34857273,-0.8808069,-1.2458906,-0.07323742,0.75907326,-0.10898495,-0.6683903,-0.72814465,-0.3251238,-0.1409607,-0.031903267,1.0203266,1.0446177,-0.9836798,-0.8036251,-0.028596878,-0.7706957,0.48255348,0.4699402,0.4806223,0.4498453,0.4899273,-1.0105305,-0.33689213,-0.5774584,0.3621807,0.46331215,0.007660866,-0.057076454,-0.10914898,-0.33462715,0.34922314,0.20990753,0.4632473,0.81556606,-0.4511528,-0.20567417,-0.48227406,-1.0256004,0.23094273,-0.0381155,-0.22479153,0.099555016,-0.6124878,-0.98493576,-0.5698433,-0.60955334,-0.36587906,-0.5097399,-0.008994103,-0.013990402,-0.5391083,-0.6242237,-0.5265007,0.34271145,-0.12926579,-1.0896692,-0.96452713,-0.14169884,-0.424901,-0.70412445
hsa-let-7i-5p,0.8919897,0.63786316,1.45018,1.0718575,0.7247515,0.7673006,0.62877655,1.6011639,0.9025459,1.1575727,1.5391169,1.5876169,0.64713573,0.8644333,0.78205967,0.49421883,2.8447466,0.9860983,1.3586855,1.7841167,0.61966515,0.16119671,0.4907751,0.3334484,1.6999207,1.3768597,1.337142,1.4689913,0.14904404,0.39301205,0.53505516,0.63434505,0.91044235,0.81733704,1.1745195,1.9225655,0.7536917,1.1094294,0.8158531,1.3465567,1.2723284,1.7931871,1.4234705,0.9839096,0.7733288,0.08575249,0.6958313,0.5049429,1.1308575,0.7087927,0.9545908,1.3464022,0.21377468,0.82479286,0.74268436,0.83994675,1.8096809,1.2783766,1.4867325,1.7331762,0.47150898,0.7811432,0.8067465,1.2892809,1.1470385,1.2503519,0.7397156,0.67223454,0.63710594,0.38866234,0.8520632,0.89181614,0.92669773,1.7074089,2.2019262,3.1269083,0.17686939,0.43893528,0.80859566,0.32610893,0.8121462,0.33189678,1.8781395,2.219574,0.4322834,1.3577042,0.75091743,1.2699823,1.0079489,0.71737957,2.1578712,1.0013399,0.92566395,0.97752476,-0.30192184,0.7935953,0.9471054,1.470603,1.4572821,1.9369678,0.5475178,0.52413464,0.13049221,1.1438751,0.010310173,1.3553009,1.9519577,1.9183197,0.07884216,0.46247196,0.07239056,0.36497498,0.70425034,0.7861643,1.2696638,1.74123,0.7219677,1.2181263,0.5970764,0.8232727,1.3053522,1.5147953,1.2409163,1.8068609,-0.012746811,0.41136456,0.28170776,0.07170105,0.3852663,1.9790983,1.7716856,1.8497105,1.2563066,1.3794069,1.3410978,1.9263248,1.4180717,1.2933426,1.2249908,0.79387283,0.2659073,0.007393837,0.18311119,0.7488537,1.054244,0.52782726,1.7940207,1.1197042,0.2457285,0.42702198,0.751873,1.0792904,1.7666454,1.3083248,0.37367058,1.4311523,0.46804714,0.33236694,0.15895367,1.2177687,1.5285139,0.7447424,0.8281784,0.9428978,1.372386,1.0816307,0.49728966,0.15395832,0.7648163,0.52829456,1.5302048,0.27190018,2.0233097,0.987854,0.542326,0.8768978,0.7851267,1.5107841,0.61437035,1.0052881,1.3880329,2.0541782,1.672554,0.5115032,0.95517063,1.130166,1.4036226,1.2229605,1.5834494,1.7937822,1.2728062,0.08366299,1.0832644,0.45313168,2.0322838,2.02779,1.5402136,1.7296162,1.3970776,0.41049576,1.4475651,1.0860023,1.343687,1.7295408,2.3960247,1.0691948,1.0152273,0.94438267,2.2205133,1.4757462,1.46171,2.156928,0.7102022,1.0686398,0.8908491,0.23885441,1.6397524,1.4209738,1.2302132,1.3968782,0.40825367,-0.14036465,0.5483513,0.46637058,2.6155043,0.7997389,1.8496523,1.9855118,0.9234257,0.9199238,1.1286364,1.7925863,1.3933048,0.8260002,0.57081604,0.8070402,0.88635826,0.6983547
hsa-miR-100-5p,-2.089223,-2.3575716,-1.1385593,-2.077406,-0.68909645,-1.2976608,-0.56066513,-0.52665997,-2.4893088,-2.42319,-1.4776125,-2.0450144,-0.41677284,-0.18748951,-0.4330883,-0.4270134,-0.73712635,-0.8632107,-1.3128576,-3.588664,-0.28853226,-0.8230362,-0.37089252,-0.60765266,-1.0357838,-2.2994852,-2.7351289,-0.6895895,-0.60863113,-1.0155706,-0.5206175,-0.40509892,-3.2390714,-1.9315071,-3.2549343,-1.5745983,-0.43108368,0.295434,-0.21151733,-0.3259449,-2.0714064,-1.2068396,-1.6434603,-1.6212139,-0.17755127,-0.7508135,-0.46649647,-0.41812515,-1.4124432,-3.2387366,-1.8873329,-2.006719,-0.7675953,-0.53304577,-0.510149,-0.57685757,-0.4988556,-2.0925503,-1.686719,-0.6613836,-0.8025999,-0.10192108,-0.27977753,-0.5569687,-2.5394173,-1.1343174,-2.9043808,-2.7933035,-0.340765,-0.42288876,0.078790665,-0.20802307,-0.92017174,-1.008997,-0.14380836,-1.9696722,-1.0669384,-0.52675056,-0.21443367,-0.3049965,-1.6526909,-4.4105196,-0.3809843,-0.5596037,-0.053861618,-0.6734123,-0.60466194,-0.16148281,-1.801795,-2.606534,-1.2626314,-1.5275087,-0.1762476,-0.62676716,-1.4905891,-0.9514084,-2.2907667,-1.9669933,-0.5511761,-0.6242676,-1.1211843,-0.59980106,-1.1105881,-0.18900394,-1.3599739,-2.3014746,-2.6404777,-1.9279003,-0.9346857,-1.1570692,-0.5714474,-0.44930744,-3.8184733,-4.0874124,-1.9059124,-0.17546844,-0.74326706,0.21681118,-0.7544308,-0.35845184,-1.8352108,-3.0967917,-2.5778718,-1.6830368,-1.2123299,-1.6559258,-0.71947384,-1.0546007,-0.62887764,-0.9720402,-0.76918125,-1.9741378,-1.1008501,-0.5702114,-0.07707405,0.4031458,-0.7516966,-1.5237465,-2.1223545,-2.7964163,-0.96792126,-1.0485649,-1.0423098,-0.5409317,-1.3692398,-3.2270608,-1.3494816,-2.3272943,-1.5580044,-0.7722206,-0.5589638,-0.5104933,-0.99590397,-1.8969536,-2.295156,-1.8064137,-0.25428295,-0.6026802,-0.6266775,-0.6179285,-2.346673,-0.5282259,-2.8481884,-2.1579943,-1.0685701,-2.5330195,-0.92162704,-1.0009031,-0.52888966,-0.1431303,-1.4112101,-3.223578,0.93702126,-0.5275402,-0.31809425,0.025767326,-0.048874855,-0.001543045,-3.8698115,-2.5077553,-1.4924574,-0.6313667,-0.045910835,-0.6157427,-0.60267353,0.079833984,-2.3653545,1.5071678,-1.8124352,-0.9555311,-0.3014393,-1.1005316,0.3066759,-0.997489,-0.3207531,-1.5114574,-2.173131,-1.1720772,1.0221014,-0.5819111,-0.049409866,-0.2715521,-1.8060684,-1.5805655,0.21488476,0.37285233,0.09927273,-0.32559872,0.2271738,-1.643878,-1.3076067,-2.1096563,-0.6769514,0.14110565,-0.22029018,-0.9047327,-1.0187674,-3.1987767,-1.5189533,-0.9066963,-0.42432594,-1.1918907,-0.69217587,-0.6894398,-0.41197014,-0.54991245,-0.34708405,-0.10814476,-0.31450367,-0.11050892,-2.7325935,-0.804677,-1.3691263,-1.604393,-1.0460291,-0.99314594,-0.03145504,-0.4147148
